"","reportdate","title"
"2066","2016-09-01","分享典型故事  共话职业精神--市卫生计生委系统召开先进典型故事分享会"
"2067","2016-08-26","医学类深度报道纪录片《人间世》研讨会在京召开"
"2068","2016-08-18","“上海经验”走向全国：全国首个家庭医生先进事迹报告团赴粤宣讲"
"2069","2016-07-25","“延伸处方”获青睐 “社区综改”将深入"
"2070","2016-07-04","23万居民签约“1+1+1”医疗机构组合-本市召开社区卫生服务综合改革试点推进会"
"2071","2016-06-29","上海卫生援疆团队先进事迹报告会举行"
"2072","2016-06-17","2016上海卫生科技活动周拉开帷幕"
"2073","2016-05-27","“家庭医生  呵护您的健康”—健康文化直通车5.19家庭医生日主题系列活动成功举办"
"2074","2016-05-24","上海28家三级医院对口帮扶云南28家贫困县县级医院-沪滇两地启动新一轮健康扶贫“精准版”"
"2075","2016-05-24","合理用药关乎市民健康-本市开展“加强药事管理、促进合理用药”宣传教育活动"
"2076","2016-05-17","上海市进一步深化医药卫生体制改革推进大会召开"
"2077","2016-05-17","上海市庆祝“5.12”国际护士节暨表彰大会召开"
"2078","2016-05-12","本市加强区县医疗学科建设取得积极成效"
"2079","2016-04-28","消除疟疾  谨防输入"
"2080","2016-04-21","《2015年上海市公共场所控烟状况》发布"
"2081","2016-04-20","本市推出多项举措加强医疗管理、改善医疗服务"
"2082","2016-04-18","本市启动第28届肿瘤防治宣传周活动"
"2083","2016-03-28","上海结核病疫情保持全国最低水平-本市举办2016年世界防治结核病日主题宣传活动"
"2084","2016-03-25","全市社区卫生服务中心诊疗人数接近三级医院"
"2085","2016-03-18","本市报告一例境外输入性外来就诊黄热病确诊病例"
"2086","2016-03-11","上海市发现1例安徽来沪就诊的输入性人感染H7N9病毒确诊病例"
"2087","2016-03-09","“医苑新星”今年和你一起为健康捉“谣”"
"2088","2016-03-08","两会特稿：政府工作报告向世界传递三大积极信号"
"2089","2016-03-08","国务院客户端上线"
"2090","2016-03-07","共同携手努力 改善生命质量——上海举办首届罕见病宣传日活动"
"2091","2016-03-01","卫生、公安联合部署打击“号贩子”维护正常医疗秩序"
"2092","2016-02-27","严厉打击号贩子 维护正常诊疗秩序"
"2093","2016-02-26","市政府召开2016年上海市卫生计生工作会议"
"2094","2016-02-25","本市介绍《上海市人口与计划生育条例修正案》相关情况"
"2095","2016-02-16","5万多白衣天使加班加点守护市民健康-春节期间提供门急诊和住院服务111万人次"
"2096","2016-02-05","上海市报告1例感染H7N9病毒确诊病例"
"2097","2016-02-05","市卫生计生委发布春节期间健康提示"
"2098","2016-02-05","上海户籍人口平均期望寿命达82.75岁-市民三大健康指标连续12年保持世界发达国家和地区水平"
"2099","2016-01-26","本市推进儿童健康服务能力建设"
"2100","2016-01-21","市卫生计生委发布雨雪冰冻天气和寒潮健康提示"
"2101","2016-01-13","上海市进一步改善医疗服务行动"
"2102","2016-01-08","上海市报告1例感染H7N9病毒确诊病例"
"2103","2016-01-05","为市民打造更便捷、可及的医疗服务-上海连续第6年入选“全国医改十大新举措”"
"2104","2016-01-05","以赛促练打造“市民身边的健康卫士”-上海勇夺全国卫生计生监督技能竞赛团体第一名"
"2105","2016-01-01","上海市报告1例感染H7N9病毒确诊病例"
"2106","2015-12-29","上海隆重表彰五“十佳”优秀医务工作者"
"2107","2015-12-21","本市有141家医疗机构提供儿科诊疗服务——建议患儿家长及时、就近治疗"
"2108","2015-12-15","市卫生计生委召开全系统学习长征医院血透中心护理组先进事迹座谈会"
"2109","2015-12-14","全国卫生计生系统青年文明号创建工作表彰推进会召开"
"2110","2015-12-04","合理用药关乎市民健康-本市将开展“加强药事管理、促进合理用药”宣传活动，进一步加强合理用药管理"
"2111","2015-12-01","本市全面完成遏制与防治艾滋病“十二五”行动计划"
"2112","2015-11-30","长征医院血透中心护理组先进事迹报告会举行"
"2113","2015-11-17","2015年联合国糖尿病日“健康饮食与糖尿病”"
"2114","2015-11-04","上海市卫生系统号召向长征医院血透中心护理组学习"
"2115","2015-11-02","上海正在抓紧研究制定实施全面两孩政策具体方案"
"2116","2015-10-19","全球健康促进大会明年在沪召开 李斌杨雄等出席大会指导委员会第一次会议"
"2117","2015-10-16","瞄准国际前沿水平，打造上海公共卫生体系4.0版-本市启动实施第四轮公共卫生体系建设三年行动计划"
"2118","2015-10-13","本市开展全国高血压日暨上海市心脑血管病防治宣传周活动"
"2119","2015-09-28","推进分级诊疗制度建设现场会议召开"
"2120","2015-09-28","上海青年医师培养资助计划推进会召开——第六届上海市医务青年管理十杰评选揭晓"
"2121","2015-09-23","2015年第27届全国爱牙日上海市主题宣传活动举行"
"2122","2015-09-18","请市民投票评选“心中的白衣天使”"
"2123","2015-09-15","关注医疗创新 聚焦人才培养-第六届上海市医务青年管理十杰现场评审会举办"
"2124","2015-09-11","上海卫生计生系统召开纪念抗战胜利70周年座谈会并集体观看纪念大会实况"
"2125","2015-09-10","第五届上海市住院医师规培优秀师生表彰大会隆重举行"
"2126","2015-08-31","“市民健康卫士”开展技能竞赛活动"
"2127","2015-08-19","上海台北城市论坛社区卫生分论坛召开"
"2128","2015-07-30","全市各级医院全力以赴加强高温酷暑医疗救治工作"
"2129","2015-07-29","力举措施  抗击肝炎-本市去年急性肝炎报告发病率为7.11/ 10万，为历史最低水平"
"2130","2015-07-17","第二届新型城镇化与流动人口社会融合论坛在沪召开"
"2131","2015-07-17","第三届中法家庭发展政策研讨会在沪召开"
"2132","2015-07-07","家庭医生严正事迹在全国巡讲"
"2133","2015-07-02","本市开展第二届“我心中的白衣天使——五‘十佳’”评选活动"
"2134","2015-06-29","上海市卫生和计划生育系统隆重举行劳模先进事迹宣传和表彰活动"
"2135","2015-06-19","翁铁慧副市长向市民代表发放2015年“健康礼包”并调研健康社区工作"
"2136","2015-06-10","上海新一轮社区卫生服务综合改革正式启动"
"2137","2015-06-10","上海市报告1例感染H7N9病毒确诊病例"
"2138","2015-06-08","本市举办卫生计生系统领导干部新闻发布与舆论引导培训班"
"2139","2015-05-07","上海市卫生计生系统精神文明和政风行风建设大会召开"
"2140","2015-05-04","上海19万医务人员开展“阅读医学人文书籍，提升医学人文素养”主题活动见成效"
"2141","2015-04-09","本市连续九年荣获健康报全国优秀记者站称号"
"2142","2015-04-07","2015年世界卫生日主题“食品安全”"
"2143","2015-04-06","上海市报告1例外省来沪就诊的人感染H7N9病毒确诊病例"
"2144","2015-04-04","上海市报告新增1例人感染H7N9病毒确诊病例"
"2145","2015-03-13","上海积极部署推进2015年卫生计生各项重点工作"
"2146","2015-02-27","春节期间本市医疗救治有序开展"
"2147","2015-02-17","市卫生计生委党委召开2015年系统党建和党风廉政建设工作会议"
"2148","2015-02-13","上海市卫生计生系统8项成果荣获国家科技进步奖"
"2149","2015-02-11","上海市报告新增1例人感染H7N9病毒确诊病例"
"2150","2015-02-11","2014，上海市民期望寿命达82.29岁"
"2151","2015-02-05","“舒缓疗护”荣获2014年度上海市社会建设十大创新项目"
"2152","2015-01-30","上海市单独两孩政策实施情况"
"2153","2015-01-29","卫生部门提醒市民加强健康防护"
"2154","2015-01-23","关于外滩拥挤踩踏事件伤员救治情况的通报（1月23日）"
"2155","2015-01-22","上海市报告新增1例人感染H7N9病毒确诊病例"
"2156","2015-01-21","关于外滩拥挤踩踏事件伤员救治情况的通报(1月21日）"
"2157","2015-01-20","关于外滩拥挤踩踏事件伤员救治情况的通报（1月20日）"
"2158","2015-01-19","关于外滩拥挤踩踏事件伤员救治情况的通报（1月19日）"
"2159","2015-01-17","上海市报告1例感染H7N9病毒确诊病例"
"2160","2015-01-14","关于外滩拥挤踩踏事件伤员救治情况的通报（1月14日）"
"2161","2015-01-13","关于外滩拥挤踩踏事件伤员救治情况的通报（1月13日）"
"2162","2015-01-12","关于外滩拥挤踩踏事件伤员救治情况的通报（1月12日）"
"2163","2015-01-11","关于外滩拥挤踩踏事件伤员救治情况的通报（1月11日）"
"2164","2015-01-10","关于外滩拥挤踩踏事件伤员救治情况的通报（1月10日）"
"2165","2015-01-09","关于外滩拥挤踩踏事件伤员救治情况的通报（1月9日）"
"2166","2015-01-08","关于外滩拥挤踩踏事件伤员救治情况的通报（1月8日）"
"2167","2015-01-07","上海市卫生计生委全面开展医疗安全大检查"
"2168","2015-01-07","关于外滩拥挤踩踏事件伤员救治情况的通报（1月7日）"
"2169","2015-01-06","关于外滩拥挤踩踏事件伤员救治情况的通报（1月6日）"
"2170","2015-01-05","关于外滩拥挤踩踏事件伤员救治情况的通报（1月5日）"
"2171","2015-01-04","关于外滩拥挤踩踏事件伤员救治情况的通报（1月4日）"
"2172","2015-01-03","关于外滩踩踏事件伤员救治情况的通报（1月3日）"
"2173","2015-01-02","关于外滩踩踏事件伤员救治情况的通报（1月2日）"
"2174","2015-01-01","巿卫生计生委集中全巿优质医疗资源抢救伤员"
"2175","2015-01-01","关于外滩踩踏事件伤员救治情况的通报"
"2176","2014-12-31","市民为第二届“十佳家庭医生”颁奖"
"2177","2014-12-06","上海市新增1例人感染H7N9禽流感确诊病例"
"2178","2014-11-13","市卫生计生委印发《上海市再生育子女申请办理规定》"
"2179","2014-10-29","黄红书记带队慰问上海援滇援疆医疗队"
"2180","2014-10-15","上海市出台4种特殊情况再生育条件"
"2181","2014-09-23","本市发布《上海市加强公共卫生体系建设三年行动计划（2011年-2013年）》实施情况"
"2182","2014-08-26","国家卫生和计划生育委员会副主任、国家中医药管理局局长王国强副主任调研上海中医药工作"
"2183","2014-07-31","国家卫生计生委在沪开展单独两孩政策实施情况调研"
"2184","2014-07-17","上海市卫生计生委、机关事务管理局召开2014年机关控烟工作推进会"
"2185","2014-07-11","弘扬婚育新风，共创健康幸福生活"
"2186","2014-06-03","上海市计划生育协会召开六届二次理事（扩大）会议"
"2187","2014-05-23","上海，让妇女儿童更健康"
"2188","2014-05-13","本市全面加强托幼机构和中小学校监测和防范"
"2189","2014-04-18","沈晓初主任赴闵行区调研医改工作"
"2190","2014-04-18","今年上海医疗管理确立“三大重点”工作"
"2191","2014-04-17","第二十六届上海市肿瘤防治宣传周"
"2192","2014-04-17","2014年上海市公共卫生工作联席扩大会议召开"
"2193","2014-04-04","2014年上海市卫生计生综合监督工作会议召开"
"2194","2014-04-02","本市卫生计生系统精神文明和政风行风建设聚焦“五大重点”"
"2195","2014-04-02","上海单独两孩新政实施一月批准1730例"
"2196","2014-04-02","上海18万医务人员“充电”医学人文素养"
